GISJOIN,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area
G46015420,46,15420,01267348,4615420,Dante,Dante town,43,C5,N,N,G4110,A,1293569.00000000000,0.00000000000,+43.0398975,-098.1855519,5632.37625617000,1293569.83383999998
G46015540,46,15540,01267349,4615540,Davis,Davis town,43,C5,N,N,G4110,A,1113117.00000000000,0.00000000000,+43.2595277,-096.9945059,4898.84766211000,1113114.67314000009
G46016060,46,16060,01267352,4616060,Delmont,Delmont city,25,C5,N,N,G4110,A,1976200.00000000000,0.00000000000,+43.2666378,-098.1591534,5915.65129768000,1976197.86708000000
G46016820,46,16820,01267355,4616820,Doland,Doland city,25,C5,N,N,G4110,A,1524094.00000000000,0.00000000000,+44.8944914,-098.0998541,5661.62700641000,1524094.17558000004
G46017420,46,17420,01267359,4617420,Dupree,Dupree city,25,C5,N,N,G4110,A,1015063.00000000000,0.00000000000,+45.0494790,-101.6013162,4101.82379539000,1015060.03261999995
G46017620,46,17620,01267361,4617620,Eagle Butte,Eagle Butte city,25,C5,N,N,G4110,A,3526493.00000000000,270288.00000000000,+44.9943883,-101.2317580,20395.42272020000,3796784.42658000020
G46018460,46,18460,01267377,4618460,Egan,Egan city,25,C5,N,N,G4110,A,2764397.00000000000,0.00000000000,+44.0003335,-096.6485376,6647.26183257000,2764396.46805999987
G46018700,46,18700,01267379,4618700,Elkton,Elkton city,25,C5,N,N,G4110,A,3868359.00000000000,0.00000000000,+44.2350742,-096.4794089,9974.34246559000,3868358.26923000021
G46019860,46,19860,01267381,4619860,Erwin,Erwin town,43,C5,N,N,G4110,A,1233002.00000000000,0.00000000000,+44.4880237,-097.4408581,4747.88898251000,1233001.21187000000
G46019980,46,19980,01267382,4619980,Estelline,Estelline city,25,C5,N,N,G4110,A,2448758.00000000000,0.00000000000,+44.5767663,-096.9010817,7271.62864237000,2448756.25985000003
G46020180,46,20180,01267384,4620180,Eureka,Eureka city,25,C5,N,N,G4110,A,2416363.00000000000,173497.00000000000,+45.7711531,-099.6206861,10604.51545180000,2589861.52118000016
G46020380,46,20380,01267386,4620380,Fairfax,Fairfax town,43,C5,N,N,G4110,A,783784.00000000000,0.00000000000,+43.0280495,-098.8889450,3761.70824565000,783784.49091900000
G46020980,46,20980,01267388,4620980,Faith,Faith city,25,C5,N,N,G4110,A,3105020.00000000000,0.00000000000,+45.0257757,-102.0363428,11408.14470450000,3105018.74793000007
G46021060,46,21060,01267389,4621060,Farmer,Farmer town,43,C5,N,N,G4110,A,215052.00000000000,0.00000000000,+43.7253014,-097.6890499,2244.33368955000,215054.39020600001
G46021260,46,21260,01267390,4621260,Faulkton,Faulkton city,25,C5,N,N,G4110,A,2623823.00000000000,0.00000000000,+45.0341545,-099.1267320,8225.13685370000,2623822.57229000004
G46021340,46,21340,02628845,4621340,Fedora,Fedora CDP,57,U1,N,N,G4210,S,8695812.00000000000,0.00000000000,+44.0066675,-097.7895624,14901.59498390000,8695820.39936999977
G46021380,46,21380,02584552,4621380,Ferney,Ferney CDP,57,U1,N,N,G4210,S,2598336.00000000000,0.00000000000,+45.3345533,-098.0938683,6448.86166503000,2598336.03409999982
G46021540,46,21540,01267391,4621540,Flandreau,Flandreau city,25,C5,N,N,G4110,A,4814096.00000000000,174377.00000000000,+44.0454583,-096.6017723,12868.20379270000,4988469.90883000009
G46021820,46,21820,01267392,4621820,Florence,Florence town,43,C5,N,N,G4110,A,1794898.00000000000,0.00000000000,+45.0547894,-097.3263125,7830.79552024000,1794895.16317000007
G46022100,46,22100,02584553,4622100,Forestburg,Forestburg CDP,57,U1,N,N,G4210,S,1373181.00000000000,0.00000000000,+44.0212005,-098.1032329,6713.51402096000,1373180.97699000011
G46022580,46,22580,01267394,4622580,Frankfort,Frankfort city,25,C5,N,N,G4110,A,2039823.00000000000,0.00000000000,+44.8776642,-098.3092391,6248.88273627000,2039821.25398000004
G46022860,46,22860,01267395,4622860,Frederick,Frederick town,43,C5,N,N,G4110,A,3507836.00000000000,0.00000000000,+45.8318827,-098.5067027,7961.32417577000,3507837.32543000020
G46023020,46,23020,01267396,4623020,Freeman,Freeman city,25,C5,N,N,G4110,A,3781725.00000000000,0.00000000000,+43.3474596,-097.4305582,13955.81235840000,3781719.79327999987
G46023220,46,23220,01267398,4623220,Fulton,Fulton town,43,C5,N,N,G4110,A,2211424.00000000000,0.00000000000,+43.7288305,-097.8226276,6465.59608225000,2211421.20650999993
G46023460,46,23460,01267399,4623460,Garden City,Garden City town,43,C5,N,N,G4110,A,1022145.00000000000,0.00000000000,+44.9592635,-097.5804122,4060.02737751000,1022145.54689000000
G46023860,46,23860,01267401,4623860,Gary,Gary city,25,C5,N,N,G4110,A,1937260.00000000000,0.00000000000,+44.7941023,-096.4574194,6913.93870346000,1937259.80349999992
G46023980,46,23980,01267403,4623980,Geddes,Geddes city,25,C5,N,N,G4110,A,1886718.00000000000,0.00000000000,+43.2540453,-098.6973731,6471.33262265000,1886718.71445999993
G46024260,46,24260,01267404,4624260,Gettysburg,Gettysburg city,25,C5,N,N,G4110,A,4974805.00000000000,0.00000000000,+45.0059816,-099.9539043,15405.73039260000,4974804.58215999976
G46024820,46,24820,01267406,4624820,Goodwin,Goodwin town,43,C5,N,N,G4110,A,1228291.00000000000,0.00000000000,+44.8775141,-096.8497010,4692.50631231000,1228291.07070000004
G46026180,46,26180,01267408,4626180,Gregory,Gregory city,25,C5,N,N,G4110,A,4457532.00000000000,0.00000000000,+43.2299888,-099.4208631,13603.94795650000,4457534.38152999990
G46026340,46,26340,01267410,4626340,Groton,Groton city,25,C5,N,N,G4110,A,4535916.00000000000,0.00000000000,+45.4516770,-098.1000759,10275.80646790000,4535915.87925999984
G46027540,46,27540,01267413,4627540,Hartford,Hartford city,25,C5,N,N,G4110,A,6880266.00000000000,3625.00000000000,+43.6213028,-096.9410694,22193.91626520000,6883896.43271000031
G46027820,46,27820,01267414,4627820,Hayti,Hayti town,43,C5,N,N,G4110,A,919677.00000000000,0.00000000000,+44.6579630,-097.2049209,5990.85874237000,919677.76920200000
G46027980,46,27980,01267416,4627980,Hecla,Hecla city,25,C5,N,N,G4110,A,891891.00000000000,0.00000000000,+45.8821388,-098.1519003,4346.82631793000,891893.61526500003
G46028140,46,28140,01267417,4628140,Henry,Henry town,43,C5,N,N,G4110,A,3760890.00000000000,0.00000000000,+44.8808555,-097.4615566,8244.17754039000,3760892.55186000001
G46028340,46,28340,01267419,4628340,Herreid,Herreid city,25,C5,N,N,G4110,A,3715507.00000000000,0.00000000000,+45.8378075,-100.0746836,12592.11612360000,3715506.40124000004
G46028420,46,28420,01267420,4628420,Herrick,Herrick town,43,C5,N,N,G4110,A,1333953.00000000000,0.00000000000,+43.1150170,-099.1882139,5213.47278940000,1333953.78566999990
G46029340,46,29340,01267424,4629340,Hillsview,Hillsview town,43,C5,N,N,G4110,A,1649768.00000000000,18850.00000000000,+45.6619675,-099.5606590,5167.31734349000,1668619.45666999999
G46029500,46,29500,01267425,4629500,Hitchcock,Hitchcock town,43,C5,N,N,G4110,A,707011.00000000000,0.00000000000,+44.6293668,-098.4082056,3439.52652429000,707010.63961900002
G46030140,46,30140,01267426,4630140,Hosmer,Hosmer city,25,C5,N,N,G4110,A,2561860.00000000000,0.00000000000,+45.5787866,-099.4736425,6407.42870392000,2561858.40057000006
G46030300,46,30300,01267428,4630300,Hoven,Hoven town,43,C5,N,N,G4110,A,793727.00000000000,0.00000000000,+45.2416154,-099.7775207,3709.77589956000,793728.09673899994
G46030460,46,30460,01267429,4630460,Howard,Howard city,25,C5,N,N,G4110,A,2499191.00000000000,0.00000000000,+44.0116564,-097.5245660,9549.14587347000,2499188.39622000000
G46030900,46,30900,01267431,4630900,Humboldt,Humboldt town,43,C5,N,N,G4110,A,1603293.00000000000,37286.00000000000,+43.6449402,-097.0745205,9065.35198914000,1640576.92268000008
G46030980,46,30980,01267432,4630980,Hurley,Hurley city,25,C5,N,N,G4110,A,1594460.00000000000,0.00000000000,+43.2793268,-097.0894375,7277.45150012000,1594458.25383999990
G46031620,46,31620,01267435,4631620,Interior,Interior town,43,C5,N,N,G4110,A,3466714.00000000000,12291.00000000000,+43.7272735,-101.9832981,10821.48966700000,3478990.45019999985
G46031940,46,31940,01267437,4631940,Irene,Irene city,25,C5,N,N,G4110,A,661114.00000000000,0.00000000000,+43.0837047,-097.1575855,4634.60539916000,661110.42800900002
G46032020,46,32020,01267438,4632020,Iroquois,Iroquois city,25,C5,N,N,G4110,A,1607021.00000000000,0.00000000000,+44.3678586,-097.8495324,7129.37108592000,1607023.28524999996
G46032140,46,32140,01267439,4632140,Isabel,Isabel town,43,C5,N,N,G4110,A,2364107.00000000000,0.00000000000,+45.3938857,-101.4325451,8523.75526195000,2364108.46396999992
G46033180,46,33180,01267442,4633180,Kadoka,Kadoka city,25,C5,N,N,G4110,A,5919164.00000000000,72080.00000000000,+43.8286134,-101.5012414,10157.05421540000,5991246.37703000102
G46034340,46,34340,01267446,4634340,Kranzburg,Kranzburg town,43,C5,N,N,G4110,A,1977616.00000000000,0.00000000000,+44.8888546,-096.9093477,8271.56979129000,1977616.75196000002
G46034540,46,34540,01267447,4634540,La Bolt,La Bolt town,43,C5,N,N,G4110,A,616676.00000000000,0.00000000000,+45.0490377,-096.6751631,3189.72266133000,616675.19338900002
G46035100,46,35100,01267448,4635100,Lake Andes,Lake Andes city,25,C5,N,N,G4110,A,1932305.00000000000,56812.00000000000,+43.1555206,-098.5367056,7326.68012848000,1989116.70414000005
G46035460,46,35460,01267451,4635460,Lake Norden,Lake Norden city,25,C5,N,N,G4110,A,2258866.00000000000,120847.00000000000,+44.5800567,-097.2115686,8324.06811586000,2379710.00229999982
G46035500,46,35500,01267452,4635500,Lake Preston,Lake Preston city,25,C5,N,N,G4110,A,1966296.00000000000,0.00000000000,+44.3616628,-097.3759915,6365.47377668000,1966294.12609999999
G46035780,46,35780,01267453,4635780,Lane,Lane town,43,C5,N,N,G4110,A,1203802.00000000000,0.00000000000,+44.0696890,-098.4246204,5292.18595834000,1203803.55156000005
G46035900,46,35900,02813015,4635900,Lantry,Lantry CDP,57,U1,N,N,G4210,S,1075516.00000000000,0.00000000000,+45.0183872,-101.4328755,5787.56163438000,1075517.02441999991
G46035940,46,35940,02393074,4635940,La Plant,La Plant CDP,57,U1,N,N,G4210,S,24476389.00000000000,97825.00000000000,+45.1282067,-100.6408979,35264.69613600000,24574213.34129999951
G46036260,46,36260,01267456,4636260,Lebanon,Lebanon town,43,C5,N,N,G4110,A,1373654.00000000000,0.00000000000,+45.0687840,-099.7663805,5059.96980004000,1373645.60587999993
G46036380,46,36380,01267459,4636380,Lennox,Lennox city,25,C5,N,N,G4110,A,4521977.00000000000,0.00000000000,+43.3495100,-096.8936893,13267.98967590000,4521973.46666999999
G46036460,46,36460,01267460,4636460,Leola,Leola city,25,C5,N,N,G4110,A,1921463.00000000000,13078.00000000000,+45.7211387,-098.9384664,6582.78442074000,1934543.06279000011
G46038860,46,38860,01267464,4638860,Long Lake,Long Lake town,43,C5,N,N,G4110,A,718020.00000000000,0.00000000000,+45.8566610,-099.2057880,3691.52860178000,718020.57782500004
G46039260,46,39260,01267465,4639260,Lowry,Lowry town,43,C5,N,N,G4110,A,655023.00000000000,0.00000000000,+45.3155839,-099.9811544,3292.56773058000,655022.20189100003
G46040580,46,40580,02628848,4640580,Mansfield,Mansfield CDP,57,U1,N,N,G4210,S,6244758.00000000000,0.00000000000,+45.2464795,-098.5581536,12352.05849780000,6244764.69586000033
G46040860,46,40860,01267470,4640860,Marion,Marion city,25,C5,N,N,G4110,A,2247498.00000000000,0.00000000000,+43.4235708,-097.2605495,6858.47787360000,2247498.29758000001
G46041860,46,41860,01267473,4641860,Mellette,Mellette city,25,C5,N,N,G4110,A,664277.00000000000,0.00000000000,+45.1543914,-098.4983554,3263.54274081000,664277.83339299995
G46041980,46,41980,01267474,4641980,Menno,Menno city,25,C5,N,N,G4110,A,1348523.00000000000,0.00000000000,+43.2384814,-097.5774439,7287.73803883000,1348523.77517000004
G46042980,46,42980,01267479,4642980,Mission Hill,Mission Hill town,43,C5,N,N,G4110,A,849638.00000000000,0.00000000000,+42.9207567,-097.2790527,3710.29156246000,849637.35735099996
G46043380,46,43380,01267482,4643380,Monroe,Monroe town,43,C5,N,N,G4110,A,981033.00000000000,0.00000000000,+43.4865330,-097.2166711,4060.93975221000,981033.23646000004
G46043500,46,43500,01267483,4643500,Montrose,Montrose city,25,C5,N,N,G4110,A,1091664.00000000000,0.00000000000,+43.6997712,-097.1844047,6574.10697749000,1091663.65617999993
G46044620,46,44620,01267489,4644620,Naples,Naples town,43,C5,N,N,G4110,A,360505.00000000000,0.00000000000,+44.7716448,-097.5130381,2532.62231486000,360506.24400599999
G46045548,46,45548,02393151,4645548,North Eagle Butte,North Eagle Butte CDP,57,U1,N,N,G4210,S,22834934.00000000000,26708.00000000000,+45.0215022,-101.2309040,37001.69324780000,22861652.16189999878
G46045740,46,45740,01267513,4645740,Northville,Northville town,43,C5,N,N,G4110,A,973055.00000000000,0.00000000000,+45.1553839,-098.5793254,4042.98159699000,973056.71419900004
G46046060,46,46060,01267518,4646060,Nunda,Nunda town,43,C5,N,N,G4110,A,2610173.00000000000,0.00000000000,+44.1598520,-097.0193939,6462.41503885000,2610172.94872999983
G46046780,46,46780,01267521,4646780,Oldham,Oldham city,25,C5,N,N,G4110,A,636753.00000000000,0.00000000000,+44.2282007,-097.3095274,3781.65900469000,636753.15926900005
G46046980,46,46980,01267523,4646980,Onaka,Onaka town,43,C5,N,N,G4110,A,671347.00000000000,30301.00000000000,+45.1911801,-099.4647154,3450.50150593000,701647.35788100003
G46047460,46,47460,01267525,4647460,Orient,Orient town,43,C5,N,N,G4110,A,760570.00000000000,16051.00000000000,+44.9017102,-099.0887121,3884.35325097000,776621.67978400004
G46048380,46,48380,01267527,4648380,Parker,Parker city,25,C5,N,N,G4110,A,2986391.00000000000,0.00000000000,+43.3977584,-097.1335159,11701.94345460000,2986388.96914000018
G46050260,46,50260,01267535,4650260,Platte,Platte city,25,C5,N,N,G4110,A,2726202.00000000000,0.00000000000,+43.3869027,-098.8434553,9856.15250711000,2726197.88329999987
G46051260,46,51260,01267536,4651260,Pollock,Pollock town,43,C5,N,N,G4110,A,832510.00000000000,0.00000000000,+45.9005154,-100.2885250,4839.91487318000,832509.97253599996
G46052860,46,52860,01267542,4652860,Ramona,Ramona town,43,C5,N,N,G4110,A,710486.00000000000,0.00000000000,+44.1198724,-097.2154147,3570.06612023000,710482.43144299998
G46053220,46,53220,01267545,4653220,Ravinia,Ravinia town,43,C5,N,N,G4110,A,641636.00000000000,0.00000000000,+43.1364965,-098.4268334,3203.30208134000,641638.74363499996
G46053260,46,53260,01267546,4653260,Raymond,Raymond town,43,C5,N,N,G4110,A,678109.00000000000,0.00000000000,+44.9105473,-097.9372581,3374.31591827000,678107.70729100006
G46053460,46,53460,01267547,4653460,Redfield,Redfield city,25,C5,N,N,G4110,A,4990393.00000000000,87717.00000000000,+44.8733651,-098.5192056,19906.29608250000,5078113.64324000012
G46054220,46,54220,01267550,4654220,Revillo,Revillo town,43,C5,N,N,G4110,A,433038.00000000000,0.00000000000,+45.0153148,-096.5711040,3672.46431847000,433037.12367599999
G46055540,46,55540,01267553,4655540,Rockham,Rockham town,43,C5,N,N,G4110,A,1289200.00000000000,0.00000000000,+44.9042799,-098.8234125,4827.45916194000,1289199.42628000001
G46055820,46,55820,01267554,4655820,Roscoe,Roscoe city,25,C5,N,N,G4110,A,989291.00000000000,0.00000000000,+45.4501054,-099.3367054,5708.55725031000,989288.43075399997
G46056420,46,56420,02761337,4656420,Roswell,Roswell CDP,57,U1,N,N,G4210,S,1054913.00000000000,0.00000000000,+44.0059725,-097.6974510,4524.59586286000,1054915.17582000000
G46056820,46,56820,02612514,4656820,Running Water,Running Water CDP,57,U1,N,N,G4210,S,5415102.00000000000,0.00000000000,+42.7821674,-097.9816687,11247.61706220000,5415104.55217000004
G46057060,46,57060,02393220,4657060,St. Charles,St. Charles CDP,57,U1,N,N,G4210,S,510183.00000000000,0.00000000000,+43.0881262,-099.0948826,3023.42327061000,510182.83982699999
G46057340,46,57340,01267560,4657340,Salem,Salem city,25,C5,N,N,G4110,A,3238425.00000000000,0.00000000000,+43.7228247,-097.3893058,8351.13088342000,3238426.43012000015
G46057940,46,57940,01267561,4657940,Scotland,Scotland city,25,C5,N,N,G4110,A,2319145.00000000000,0.00000000000,+43.1481886,-097.7198383,6983.57114088000,2319142.60778999981
G46058180,46,58180,01267563,4658180,Seneca,Seneca town,43,C5,N,N,G4110,A,1084557.00000000000,0.00000000000,+45.0608038,-099.5091652,4407.31041809000,1084559.53646999993
G46058900,46,58900,01267565,4658900,Sinai,Sinai town,43,C5,N,N,G4110,A,952413.00000000000,0.00000000000,+44.2444936,-097.0440305,4111.05678606000,952412.35806799994
G46060060,46,60060,01267589,4660060,Spencer,Spencer city,25,C5,N,N,G4110,A,694474.00000000000,0.00000000000,+43.7274662,-097.5911104,3494.04579561000,694474.50543300004
G46061700,46,61700,01267592,4661700,Stickney,Stickney town,43,C5,N,N,G4110,A,695226.00000000000,0.00000000000,+43.5893039,-098.4376359,5264.90335096000,695221.83784900000
G46061980,46,61980,01267594,4661980,Strandburg,Strandburg town,43,C5,N,N,G4110,A,193136.00000000000,0.00000000000,+45.0440669,-096.7604414,2232.45492978000,193135.75220500000
G46062820,46,62820,01267598,4662820,Tabor,Tabor town,43,C5,N,N,G4110,A,981212.00000000000,0.00000000000,+42.9476723,-097.6593899,5119.18773040000,981208.31252899999
G46063100,46,63100,01267599,4663100,Tea,Tea city,25,C5,N,N,G4110,A,8802812.00000000000,0.00000000000,+43.4564174,-096.8255116,31353.02920300000,8802810.50493000075
G46063452,46,63452,02813023,4663452,Thunderbird Colony,Thunderbird Colony CDP,57,U1,N,N,G4210,S,1218877.00000000000,80016.00000000000,+45.1910690,-099.2622784,4842.74923285000,1298892.27790000010
G46063620,46,63620,01267600,4663620,Timber Lake,Timber Lake city,25,C5,N,N,G4110,A,1581804.00000000000,0.00000000000,+45.4294142,-101.0714345,6141.89993014000,1581808.79976000008
G46063700,46,63700,01267601,4663700,Tolstoy,Tolstoy town,43,C5,N,N,G4110,A,472692.00000000000,0.00000000000,+45.2081483,-099.6139853,3264.37508439000,472691.94606699998
G46063740,46,63740,01267602,4663740,Toronto,Toronto town,43,C5,N,N,G4110,A,795618.00000000000,0.00000000000,+44.5724041,-096.6413681,5417.95843769000,795619.66489799996
G46063940,46,63940,01267603,4663940,Trent,Trent town,43,C5,N,N,G4110,A,2698419.00000000000,0.00000000000,+43.9062648,-096.6578130,7258.96057055000,2698419.86298000021
G46064020,46,64020,01267604,4664020,Tripp,Tripp city,25,C5,N,N,G4110,A,1536281.00000000000,0.00000000000,+43.2254105,-097.9658293,6886.45426687000,1536280.81618000008
G46064540,46,64540,01267606,4664540,Turton,Turton town,43,C5,N,N,G4110,A,949841.00000000000,0.00000000000,+45.0489570,-098.0974069,3966.99111556000,949841.74214500003
G46064860,46,64860,01267608,4664860,Tyndall,Tyndall city,25,C5,N,N,G4110,A,4086892.00000000000,0.00000000000,+42.9898701,-097.8642230,8988.93362153000,4086894.17751999991
G46066660,46,66660,01267612,4666660,Verdon,Verdon town,43,C5,N,N,G4110,A,651778.00000000000,0.00000000000,+45.2441889,-098.0991903,3227.87453048000,651777.36769400002
G46067020,46,67020,01267614,4667020,Viborg,Viborg city,25,C5,N,N,G4110,A,1343864.00000000000,0.00000000000,+43.1722351,-097.0824272,8438.46417065000,1343865.88996999990
G46067220,46,67220,01267615,4667220,Vienna,Vienna town,43,C5,N,N,G4110,A,2179682.00000000000,0.00000000000,+44.7031628,-097.5000200,5958.09594310000,2179682.74976000004
G46067340,46,67340,01267616,4667340,Vilas,Vilas town,43,C5,N,N,G4110,A,7713192.00000000000,0.00000000000,+44.0084334,-097.5956157,11222.47136080000,7713195.19885000028
G46067780,46,67780,01267619,4667780,Volin,Volin town,43,C5,N,N,G4110,A,510183.00000000000,0.00000000000,+42.9586212,-097.1811851,3396.82815467000,510184.19459799997
G46068020,46,68020,01267620,4668020,Wagner,Wagner city,25,C5,N,N,G4110,A,4895349.00000000000,22037.00000000000,+43.0769500,-098.2914254,15428.30866940000,4917385.37253999989
G46068100,46,68100,01267621,4668100,Wakonda,Wakonda town,43,C5,N,N,G4110,A,999920.00000000000,0.00000000000,+43.0081155,-097.1059743,4640.42665309000,999925.45716300001
G46068420,46,68420,01267623,4668420,Wallace,Wallace town,43,C5,N,N,G4110,A,344522.00000000000,0.00000000000,+45.0844589,-097.4781292,2478.35182115000,344522.21561999997
G46068660,46,68660,01267624,4668660,Ward,Ward town,43,C5,N,N,G4110,A,752634.00000000000,0.00000000000,+44.1548128,-096.4625919,3502.03655247000,752632.77371199999
G46069420,46,69420,02628853,4669420,Waverly,Waverly CDP,57,U1,N,N,G4210,S,2636113.00000000000,0.00000000000,+44.9986696,-096.9741346,6494.72654423000,2636112.61924999999
G46070020,46,70020,01267630,4670020,Wentworth,Wentworth village,47,C5,N,N,G4110,A,657724.00000000000,0.00000000000,+43.9969451,-096.9645464,3248.90983879000,657722.35798299999
G46070220,46,70220,01267632,4670220,Wessington Springs,Wessington Springs city,25,C5,N,N,G4110,A,4665754.00000000000,0.00000000000,+44.0805260,-098.5712227,10709.97176860000,4665758.03318999987
G46070540,46,70540,01267643,4670540,Westport,Westport town,43,C5,N,N,G4110,A,608612.00000000000,0.00000000000,+45.6478063,-098.4981178,3460.55354202000,608611.87521600001
G46070740,46,70740,01267650,4670740,Wetonka,Wetonka town,43,C5,N,N,G4110,A,637996.00000000000,0.00000000000,+45.6242162,-098.7717410,3196.76838151000,637994.82543099998
G46070940,46,70940,01267651,4670940,White,White city,25,C5,N,N,G4110,A,2262343.00000000000,0.00000000000,+44.4359040,-096.6460096,11558.56176990000,2262344.81473000022
G46072100,46,72100,02628854,4672100,Winfred,Winfred CDP,57,U1,N,N,G4210,S,2591544.00000000000,98921.00000000000,+43.9987945,-097.3616139,6556.23512932000,2690463.42075000005
G46072180,46,72180,01267659,4672180,Winner,Winner city,25,C5,N,N,G4110,A,5950193.00000000000,0.00000000000,+43.3776163,-099.8551334,27113.18138360000,5950197.13193000108
G46072700,46,72700,01267662,4672700,Woonsocket,Woonsocket city,25,C5,N,N,G4110,A,2030922.00000000000,28457.00000000000,+44.0541976,-098.2717112,8430.19975447000,2059373.24904999998
