Name,State,Year,Population,Percent change
Badger,South Dakota,1930,163,0.6
Badger,South Dakota,1940,170,4.3
Badger,South Dakota,1950,180,5.9
Badger,South Dakota,1960,117,-35.0
Badger,South Dakota,1970,122,4.3
Badger,South Dakota,1980,99,-18.9
Badger,South Dakota,1990,114,15.2
Badger,South Dakota,2000,144,26.3
Badger,South Dakota,2010,107,-25.7
Badger,South Dakota,2020,129,20.6
Belvidere,South Dakota,1930,214,0.0
Belvidere,South Dakota,1940,187,-12.6
Belvidere,South Dakota,1950,172,-8.0
Belvidere,South Dakota,1960,232,34.9
Belvidere,South Dakota,1970,96,-58.6
Belvidere,South Dakota,1980,80,-16.7
Belvidere,South Dakota,1990,63,-21.2
Belvidere,South Dakota,2000,57,-9.5
Belvidere,South Dakota,2010,49,-14.0
Belvidere,South Dakota,2020,46,-6.1
Beresford,South Dakota,1890,494,0.0
Beresford,South Dakota,1900,1046,111.7
Beresford,South Dakota,1910,1117,6.8
Beresford,South Dakota,1920,1519,36.0
Beresford,South Dakota,1930,1460,-3.9
Beresford,South Dakota,1940,1642,12.5
Beresford,South Dakota,1950,1686,2.7
Beresford,South Dakota,1960,1794,6.4
Beresford,South Dakota,1970,1655,-7.7
Beresford,South Dakota,1980,1865,12.7
Beresford,South Dakota,1990,1849,-0.9
Beresford,South Dakota,2000,2006,8.5
Beresford,South Dakota,2010,2005,0.0
Beresford,South Dakota,2020,2180,8.7
Bonesteel,South Dakota,1910,563,0.0
Bonesteel,South Dakota,1920,652,15.8
Bonesteel,South Dakota,1930,564,-13.5
Bonesteel,South Dakota,1940,532,-5.7
Bonesteel,South Dakota,1950,485,-8.8
Bonesteel,South Dakota,1960,452,-6.8
Bonesteel,South Dakota,1970,354,-21.7
Bonesteel,South Dakota,1980,358,1.1
Bonesteel,South Dakota,1990,297,-17.0
Bonesteel,South Dakota,2000,297,0.0
Bonesteel,South Dakota,2010,275,-7.4
Bonesteel,South Dakota,2020,258,-6.2
Bradley,South Dakota,1910,351,0.0
Bradley,South Dakota,1920,368,4.8
Bradley,South Dakota,1930,291,-20.9
Bradley,South Dakota,1940,311,6.9
Bradley,South Dakota,1950,226,-27.3
Bradley,South Dakota,1960,188,-16.8
Bradley,South Dakota,1970,157,-16.5
Bradley,South Dakota,1980,135,-14.0
Bradley,South Dakota,1990,117,-13.3
Bradley,South Dakota,2000,112,-4.3
Bradley,South Dakota,2010,72,-35.7
Bradley,South Dakota,2020,65,-9.7
Brandt,South Dakota,1910,158,0.0
Brandt,South Dakota,1920,299,89.2
Brandt,South Dakota,1930,265,-11.4
Brandt,South Dakota,1940,271,2.3
Brandt,South Dakota,1950,211,-22.1
Brandt,South Dakota,1960,148,-29.9
Brandt,South Dakota,1970,132,-10.8
Brandt,South Dakota,1980,129,-2.3
Brandt,South Dakota,1990,123,-4.7
Brandt,South Dakota,2000,113,-8.1
Brandt,South Dakota,2010,107,-5.3
Brandt,South Dakota,2020,114,6.5
Brentford,South Dakota,1920,132,0.0
Brentford,South Dakota,1930,174,31.8
Brentford,South Dakota,1940,161,-7.5
Brentford,South Dakota,1950,132,-18.0
Brentford,South Dakota,1960,96,-27.3
Brentford,South Dakota,1970,94,-2.1
Brentford,South Dakota,1980,91,-3.2
Brentford,South Dakota,1990,69,-24.2
Brentford,South Dakota,2000,65,-5.8
Brentford,South Dakota,2010,77,18.5
Brentford,South Dakota,2020,88,14.3
Bristol,South Dakota,1890,199,0.0
Bristol,South Dakota,1900,282,41.7
Bristol,South Dakota,1910,444,57.4
Bristol,South Dakota,1920,545,22.7
Bristol,South Dakota,1930,666,22.2
Bristol,South Dakota,1940,675,1.4
Bristol,South Dakota,1950,647,-4.1
Bristol,South Dakota,1960,562,-13.1
Bristol,South Dakota,1970,470,-16.4
Bristol,South Dakota,1980,445,-5.3
Bristol,South Dakota,1990,419,-5.8
Bristol,South Dakota,2000,377,-10.0
Bristol,South Dakota,2010,341,-9.5
Bristol,South Dakota,2020,288,-15.5
Broadland,South Dakota,1920,129,0.0
Broadland,South Dakota,1930,102,-20.9
Broadland,South Dakota,1940,73,-28.4
Broadland,South Dakota,1950,74,1.4
Broadland,South Dakota,1960,33,-55.4
Broadland,South Dakota,1970,45,36.4
Broadland,South Dakota,1980,49,8.9
Broadland,South Dakota,1990,40,-18.4
Broadland,South Dakota,2000,38,-5.0
Broadland,South Dakota,2010,31,-18.4
Broadland,South Dakota,2020,27,-12.9
Bruce,South Dakota,1910,262,0.0
Bruce,South Dakota,1920,342,30.5
Bruce,South Dakota,1930,371,8.5
Bruce,South Dakota,1940,394,6.2
Bruce,South Dakota,1950,305,-22.6
Bruce,South Dakota,1960,272,-10.8
Bruce,South Dakota,1970,217,-20.2
Bruce,South Dakota,1980,254,17.1
Bruce,South Dakota,1990,235,-7.5
Bruce,South Dakota,2000,272,15.7
Bruce,South Dakota,2010,204,-25.0
Bruce,South Dakota,2020,210,2.9
Bryant,South Dakota,1890,172,0.0
Bryant,South Dakota,1900,405,135.5
Bryant,South Dakota,1910,645,59.3
Bryant,South Dakota,1920,651,0.9
Bryant,South Dakota,1930,656,0.8
Bryant,South Dakota,1940,658,0.3
Bryant,South Dakota,1950,624,-5.2
Bryant,South Dakota,1960,522,-16.3
Bryant,South Dakota,1970,502,-3.8
Bryant,South Dakota,1980,388,-22.7
Bryant,South Dakota,1990,374,-3.6
Bryant,South Dakota,2000,396,5.9
Bryant,South Dakota,2010,456,15.2
Bryant,South Dakota,2020,471,3.3
Burke,South Dakota,1910,311,0.0
Burke,South Dakota,1920,628,101.9
Burke,South Dakota,1930,605,-3.7
Burke,South Dakota,1940,602,-0.5
Burke,South Dakota,1950,829,37.7
Burke,South Dakota,1960,811,-2.2
Burke,South Dakota,1970,892,10.0
Burke,South Dakota,1980,859,-3.7
Burke,South Dakota,1990,756,-12.0
Burke,South Dakota,2000,676,-10.6
Burke,South Dakota,2010,604,-10.7
Burke,South Dakota,2020,575,-4.8
Bushnell,South Dakota,1920,150,0.0
Bushnell,South Dakota,1930,134,-10.7
Bushnell,South Dakota,1940,134,0.0
Bushnell,South Dakota,1950,96,-28.4
Bushnell,South Dakota,1960,92,-4.2
Bushnell,South Dakota,1970,65,-29.3
Bushnell,South Dakota,1980,76,16.9
Bushnell,South Dakota,1990,81,6.6
Bushnell,South Dakota,2000,75,-7.4
Bushnell,South Dakota,2010,65,-13.3
Bushnell,South Dakota,2020,71,9.2
Butler,South Dakota,1910,162,0.0
Butler,South Dakota,1920,156,-3.7
Butler,South Dakota,1930,184,17.9
Butler,South Dakota,1940,153,-16.8
Butler,South Dakota,1950,109,-28.8
Butler,South Dakota,1960,62,-43.1
Butler,South Dakota,1970,38,-38.7
Butler,South Dakota,1980,22,-42.1
Butler,South Dakota,1990,17,-22.7
Butler,South Dakota,2000,17,0.0
Butler,South Dakota,2010,17,0.0
Butler,South Dakota,2020,4,-76.5
Canistota,South Dakota,1910,409,0.0
Canistota,South Dakota,1920,594,45.2
Canistota,South Dakota,1930,590,-0.7
Canistota,South Dakota,1940,665,12.7
Canistota,South Dakota,1950,687,3.3
Canistota,South Dakota,1960,627,-8.7
Canistota,South Dakota,1970,636,1.4
Canistota,South Dakota,1980,626,-1.6
Canistota,South Dakota,1990,608,-2.9
Canistota,South Dakota,2000,700,15.1
Canistota,South Dakota,2010,656,-6.3
Canistota,South Dakota,2020,631,-3.8
Canova,South Dakota,1900,169,0.0
Canova,South Dakota,1910,311,84.0
Canova,South Dakota,1920,338,8.7
Canova,South Dakota,1930,364,7.7
Canova,South Dakota,1940,333,-8.5
Canova,South Dakota,1950,340,2.1
Canova,South Dakota,1960,247,-27.4
Canova,South Dakota,1970,204,-17.4
Canova,South Dakota,1980,194,-4.9
Canova,South Dakota,1990,172,-11.3
Canova,South Dakota,2000,140,-18.6
Canova,South Dakota,2010,105,-25.0
Canova,South Dakota,2020,89,-15.2
Carthage,South Dakota,1890,200,0.0
Carthage,South Dakota,1900,265,32.5
Carthage,South Dakota,1910,554,109.1
Carthage,South Dakota,1920,667,20.4
Carthage,South Dakota,1930,590,-11.5
Carthage,South Dakota,1940,512,-13.2
Carthage,South Dakota,1950,458,-10.5
Carthage,South Dakota,1960,368,-19.7
Carthage,South Dakota,1970,362,-1.6
Carthage,South Dakota,1980,274,-24.3
Carthage,South Dakota,1990,221,-19.3
Carthage,South Dakota,2000,187,-15.4
Carthage,South Dakota,2010,144,-23.0
Carthage,South Dakota,2020,127,-11.8
Castlewood,South Dakota,1900,430,0.0
Castlewood,South Dakota,1910,594,38.1
Castlewood,South Dakota,1920,582,-2.0
Castlewood,South Dakota,1930,500,-14.1
Castlewood,South Dakota,1940,493,-1.4
Castlewood,South Dakota,1950,498,1.0
Castlewood,South Dakota,1960,500,0.4
Castlewood,South Dakota,1970,523,4.6
Castlewood,South Dakota,1980,557,6.5
Castlewood,South Dakota,1990,549,-1.4
Castlewood,South Dakota,2000,666,21.3
Castlewood,South Dakota,2010,627,-5.9
Castlewood,South Dakota,2020,698,11.3
Centerville,South Dakota,1890,723,0.0
Centerville,South Dakota,1900,871,20.5
Centerville,South Dakota,1910,971,11.5
Centerville,South Dakota,1920,1104,13.7
Centerville,South Dakota,1930,1169,5.9
Centerville,South Dakota,1940,1046,-10.5
Centerville,South Dakota,1950,1053,0.7
Centerville,South Dakota,1960,887,-15.8
Centerville,South Dakota,1970,910,2.6
Centerville,South Dakota,1980,892,-2.0
Centerville,South Dakota,1990,887,-0.6
Centerville,South Dakota,2000,910,2.6
Centerville,South Dakota,2010,882,-3.1
Centerville,South Dakota,2020,918,4.1
Chelsea,South Dakota,1920,110,0.0
Chelsea,South Dakota,1930,84,-23.6
Chelsea,South Dakota,1940,51,-39.3
Chelsea,South Dakota,1950,41,-19.6
Chelsea,South Dakota,1960,53,29.3
Chelsea,South Dakota,1970,45,-15.1
Chelsea,South Dakota,1980,41,-8.9
Chelsea,South Dakota,1990,33,-19.5
Chelsea,South Dakota,2000,33,0.0
Chelsea,South Dakota,2010,27,-18.2
Chelsea,South Dakota,2020,19,-29.6
Clark,South Dakota,1880,25,0.0
Clark,South Dakota,1890,592,0.0
Clark,South Dakota,1900,684,15.5
Clark,South Dakota,1910,1220,78.4
Clark,South Dakota,1920,1392,14.1
Clark,South Dakota,1930,1290,-7.3
Clark,South Dakota,1940,1291,0.1
Clark,South Dakota,1950,1471,13.9
Clark,South Dakota,1960,1484,0.9
Clark,South Dakota,1970,1356,-8.6
Clark,South Dakota,1980,1351,-0.4
Clark,South Dakota,1990,1292,-4.4
Clark,South Dakota,2000,1285,-0.5
Clark,South Dakota,2010,1139,-11.4
Clark,South Dakota,2020,1148,0.8
Clear Lake,South Dakota,1890,147,0.0
Clear Lake,South Dakota,1900,491,234.0
Clear Lake,South Dakota,1910,704,43.4
Clear Lake,South Dakota,1920,835,18.6
Clear Lake,South Dakota,1930,834,-0.1
Clear Lake,South Dakota,1940,997,19.5
Clear Lake,South Dakota,1950,1105,10.8
Clear Lake,South Dakota,1960,1137,2.9
Clear Lake,South Dakota,1970,1157,1.8
Clear Lake,South Dakota,1980,1310,13.2
Clear Lake,South Dakota,1990,1247,-4.8
Clear Lake,South Dakota,2000,1335,7.1
Clear Lake,South Dakota,2010,1273,-4.6
Clear Lake,South Dakota,2020,1218,-4.3
Colman,South Dakota,1900,213,0.0
Colman,South Dakota,1910,362,70.0
Colman,South Dakota,1920,535,47.8
Colman,South Dakota,1930,488,-8.8
Colman,South Dakota,1940,462,-5.3
Colman,South Dakota,1950,509,10.2
Colman,South Dakota,1960,505,-0.8
Colman,South Dakota,1970,456,-9.7
Colman,South Dakota,1980,501,9.9
Colman,South Dakota,1990,482,-3.8
Colman,South Dakota,2000,572,18.7
Colman,South Dakota,2010,594,3.8
Colman,South Dakota,2020,634,6.7
Colome,South Dakota,1920,568,0.0
Colome,South Dakota,1930,599,5.5
Colome,South Dakota,1940,509,-15.0
Colome,South Dakota,1950,451,-11.4
Colome,South Dakota,1960,398,-11.8
Colome,South Dakota,1970,375,-5.8
Colome,South Dakota,1980,361,-3.7
Colome,South Dakota,1990,309,-14.4
Colome,South Dakota,2000,340,10.0
Colome,South Dakota,2010,296,-12.9
Colome,South Dakota,2020,331,11.8
Columbia,South Dakota,1880,133,0.0
Columbia,South Dakota,1890,400,200.8
Columbia,South Dakota,1900,143,-64.2
Columbia,South Dakota,1910,235,64.3
Columbia,South Dakota,1920,327,39.1
Columbia,South Dakota,1930,251,-23.2
Columbia,South Dakota,1940,275,9.6
Columbia,South Dakota,1950,270,-1.8
Columbia,South Dakota,1960,272,0.7
Columbia,South Dakota,1970,240,-11.8
Columbia,South Dakota,1980,161,-32.9
Columbia,South Dakota,1990,133,-17.4
Columbia,South Dakota,2000,140,5.3
Columbia,South Dakota,2010,136,-2.9
Columbia,South Dakota,2020,160,17.6
Conde,South Dakota,1900,195,0.0
Conde,South Dakota,1910,592,203.6
Conde,South Dakota,1920,544,-8.1
Conde,South Dakota,1930,431,-20.8
Conde,South Dakota,1940,395,-8.4
Conde,South Dakota,1950,409,3.5
Conde,South Dakota,1960,388,-5.1
Conde,South Dakota,1970,279,-28.1
Conde,South Dakota,1980,259,-7.2
Conde,South Dakota,1990,203,-21.6
Conde,South Dakota,2000,187,-7.9
Conde,South Dakota,2010,140,-25.1
Conde,South Dakota,2020,142,1.4
Corsica,South Dakota,1910,286,0.0
Corsica,South Dakota,1920,346,21.0
Corsica,South Dakota,1930,516,49.1
Corsica,South Dakota,1940,452,-12.4
Corsica,South Dakota,1950,551,21.9
Corsica,South Dakota,1960,479,-13.1
Corsica,South Dakota,1970,615,28.4
Corsica,South Dakota,1980,644,4.7
Corsica,South Dakota,1990,619,-3.9
Corsica,South Dakota,2000,644,4.0
Corsica,South Dakota,2010,592,-8.1
Corsica,South Dakota,2020,561,-5.2
Cresbard,South Dakota,1910,320,0.0
Cresbard,South Dakota,1920,349,9.1
Cresbard,South Dakota,1930,358,2.6
Cresbard,South Dakota,1940,288,-19.6
Cresbard,South Dakota,1950,235,-18.4
Cresbard,South Dakota,1960,229,-2.6
Cresbard,South Dakota,1970,224,-2.2
Cresbard,South Dakota,1980,221,-1.3
Cresbard,South Dakota,1990,185,-16.3
Cresbard,South Dakota,2000,143,-22.7
Cresbard,South Dakota,2010,104,-27.3
Cresbard,South Dakota,2020,96,-7.7
Dallas,South Dakota,1910,1277,0.0
Dallas,South Dakota,1920,705,-44.8
Dallas,South Dakota,1930,423,-40.0
Dallas,South Dakota,1940,278,-34.3
Dallas,South Dakota,1950,244,-12.2
Dallas,South Dakota,1960,212,-13.1
Dallas,South Dakota,1970,233,9.9
Dallas,South Dakota,1980,199,-14.6
Dallas,South Dakota,1990,142,-28.6
Dallas,South Dakota,2000,144,1.4
Dallas,South Dakota,2010,120,-16.7
Dallas,South Dakota,2020,89,-25.8
Dante,South Dakota,1920,175,0.0
Dante,South Dakota,1930,132,-24.6
Dante,South Dakota,1940,118,-10.6
Dante,South Dakota,1950,140,18.6
Dante,South Dakota,1960,102,-27.1
Dante,South Dakota,1970,88,-13.7
Dante,South Dakota,1980,83,-5.7
Dante,South Dakota,1990,98,18.1
Dante,South Dakota,2000,82,-16.3
Dante,South Dakota,2010,84,2.4
Dante,South Dakota,2020,75,-10.7
Davis,South Dakota,1900,151,0.0
Davis,South Dakota,1910,164,8.6
Davis,South Dakota,1920,245,49.4
Davis,South Dakota,1930,209,-14.7
Davis,South Dakota,1940,230,10.0
Davis,South Dakota,1950,153,-33.5
Davis,South Dakota,1960,124,-19.0
Davis,South Dakota,1970,101,-18.5
Davis,South Dakota,1980,100,-1.0
Davis,South Dakota,1990,87,-13.0
Davis,South Dakota,2000,104,19.5
Davis,South Dakota,2010,85,-18.3
Davis,South Dakota,2020,54,-36.5
Delmont,South Dakota,1910,369,0.0
Delmont,South Dakota,1920,518,40.4
Delmont,South Dakota,1930,472,-8.9
Delmont,South Dakota,1940,461,-2.3
Delmont,South Dakota,1950,405,-12.1
Delmont,South Dakota,1960,363,-10.4
Delmont,South Dakota,1970,260,-28.4
Delmont,South Dakota,1980,290,11.5
Delmont,South Dakota,1990,235,-19.0
Delmont,South Dakota,2000,263,11.9
Delmont,South Dakota,2010,234,-11.0
Delmont,South Dakota,2020,153,-34.6
Doland,South Dakota,1890,216,0.0
Doland,South Dakota,1900,235,8.8
Doland,South Dakota,1910,581,147.2
Doland,South Dakota,1920,667,14.8
Doland,South Dakota,1930,538,-19.3
Doland,South Dakota,1940,542,0.7
Doland,South Dakota,1950,535,-1.3
Doland,South Dakota,1960,481,-10.1
Doland,South Dakota,1970,430,-10.6
Doland,South Dakota,1980,381,-11.4
Doland,South Dakota,1990,306,-19.7
Doland,South Dakota,2000,297,-2.9
Doland,South Dakota,2010,180,-39.4
Doland,South Dakota,2020,199,10.6
Dupree,South Dakota,1920,213,0.0
Dupree,South Dakota,1930,365,71.4
Dupree,South Dakota,1940,460,26.0
Dupree,South Dakota,1950,438,-4.8
Dupree,South Dakota,1960,548,25.1
Dupree,South Dakota,1970,523,-4.6
Dupree,South Dakota,1980,562,7.5
Dupree,South Dakota,1990,484,-13.9
Dupree,South Dakota,2000,434,-10.3
Dupree,South Dakota,2010,525,21.0
Dupree,South Dakota,2020,494,-5.9
Eagle Butte,South Dakota,1920,210,0.0
Eagle Butte,South Dakota,1930,387,84.3
Eagle Butte,South Dakota,1940,374,-3.4
Eagle Butte,South Dakota,1950,375,0.3
Eagle Butte,South Dakota,1960,495,32.0
Eagle Butte,South Dakota,1970,530,7.1
Eagle Butte,South Dakota,1980,435,-17.9
Eagle Butte,South Dakota,1990,489,12.4
Eagle Butte,South Dakota,2000,619,26.6
Eagle Butte,South Dakota,2010,1318,112.9
Eagle Butte,South Dakota,2020,1258,-4.6
Egan,South Dakota,1880,23,0.0
Egan,South Dakota,1890,399,0.0
Egan,South Dakota,1900,503,26.1
Egan,South Dakota,1910,516,2.6
Egan,South Dakota,1920,569,10.3
Egan,South Dakota,1930,419,-26.4
Egan,South Dakota,1940,418,-0.2
Egan,South Dakota,1950,347,-17.0
Egan,South Dakota,1960,310,-10.7
Egan,South Dakota,1970,281,-9.4
Egan,South Dakota,1980,248,-11.7
Egan,South Dakota,1990,208,-16.1
Egan,South Dakota,2000,265,27.4
Egan,South Dakota,2010,278,4.9
Egan,South Dakota,2020,241,-13.3
Elkton,South Dakota,1890,331,0.0
Elkton,South Dakota,1900,578,74.6
Elkton,South Dakota,1910,742,28.4
Elkton,South Dakota,1920,872,17.5
Elkton,South Dakota,1930,856,-1.8
Elkton,South Dakota,1940,779,-9.0
Elkton,South Dakota,1950,657,-15.7
Elkton,South Dakota,1960,621,-5.5
Elkton,South Dakota,1970,541,-12.9
Elkton,South Dakota,1980,632,16.8
Elkton,South Dakota,1990,602,-4.7
Elkton,South Dakota,2000,677,12.5
Elkton,South Dakota,2010,736,8.7
Elkton,South Dakota,2020,755,2.6
Erwin,South Dakota,1900,131,0.0
Erwin,South Dakota,1910,230,75.6
Erwin,South Dakota,1920,257,11.7
Erwin,South Dakota,1930,205,-20.2
Erwin,South Dakota,1940,182,-11.2
Erwin,South Dakota,1950,153,-15.9
Erwin,South Dakota,1960,157,2.6
Erwin,South Dakota,1970,106,-32.5
Erwin,South Dakota,1980,66,-37.7
Erwin,South Dakota,1990,42,-36.4
Erwin,South Dakota,2000,58,38.1
Erwin,South Dakota,2010,45,-22.4
Erwin,South Dakota,2020,40,-11.1
Estelline,South Dakota,1890,210,0.0
Estelline,South Dakota,1900,357,70.0
Estelline,South Dakota,1910,509,42.6
Estelline,South Dakota,1920,658,29.3
Estelline,South Dakota,1930,488,-25.8
Estelline,South Dakota,1940,627,28.5
Estelline,South Dakota,1950,760,21.2
Estelline,South Dakota,1960,722,-5.0
Estelline,South Dakota,1970,624,-13.6
Estelline,South Dakota,1980,719,15.2
Estelline,South Dakota,1990,658,-8.5
Estelline,South Dakota,2000,675,2.6
Estelline,South Dakota,2010,768,13.8
Estelline,South Dakota,2020,749,-2.5
Eureka,South Dakota,1890,552,0.0
Eureka,South Dakota,1900,961,74.1
Eureka,South Dakota,1910,961,0.0
Eureka,South Dakota,1920,1200,24.9
Eureka,South Dakota,1930,1308,9.0
Eureka,South Dakota,1940,1457,11.4
Eureka,South Dakota,1950,1576,8.2
Eureka,South Dakota,1960,1555,-1.3
Eureka,South Dakota,1970,1547,-0.5
Eureka,South Dakota,1980,1360,-12.1
Eureka,South Dakota,1990,1197,-12.0
Eureka,South Dakota,2000,1101,-8.0
Eureka,South Dakota,2010,868,-21.2
Eureka,South Dakota,2020,813,-6.3
Fairfax,South Dakota,1910,500,0.0
Fairfax,South Dakota,1920,530,6.0
Fairfax,South Dakota,1930,430,-18.9
Fairfax,South Dakota,1940,338,-21.4
Fairfax,South Dakota,1950,301,-10.9
Fairfax,South Dakota,1960,253,-15.9
Fairfax,South Dakota,1970,199,-21.3
Fairfax,South Dakota,1980,225,13.1
Fairfax,South Dakota,1990,144,-36.0
Fairfax,South Dakota,2000,123,-14.6
Fairfax,South Dakota,2010,115,-6.5
Fairfax,South Dakota,2020,96,-16.5
Faith,South Dakota,1920,575,0.0
Faith,South Dakota,1930,607,5.6
Faith,South Dakota,1940,522,-14.0
Faith,South Dakota,1950,599,14.8
Faith,South Dakota,1960,591,-1.3
Faith,South Dakota,1970,576,-2.5
Faith,South Dakota,1980,576,0.0
Faith,South Dakota,1990,548,-4.9
Faith,South Dakota,2000,489,-10.8
Faith,South Dakota,2010,421,-13.9
Faith,South Dakota,2020,367,-12.8
Farmer,South Dakota,1930,132,0.0
Farmer,South Dakota,1940,130,-1.5
Farmer,South Dakota,1950,114,-12.3
Farmer,South Dakota,1960,95,-16.7
Farmer,South Dakota,1970,58,-38.9
Farmer,South Dakota,1980,27,-53.4
Farmer,South Dakota,1990,23,-14.8
Farmer,South Dakota,2000,18,-21.7
Farmer,South Dakota,2010,10,-44.4
Farmer,South Dakota,2020,15,50.0
Faulkton,South Dakota,1890,462,0.0
Faulkton,South Dakota,1900,539,16.7
Faulkton,South Dakota,1910,802,48.8
Faulkton,South Dakota,1920,709,-11.6
Faulkton,South Dakota,1930,739,4.2
Faulkton,South Dakota,1940,747,1.1
Faulkton,South Dakota,1950,837,12.0
Faulkton,South Dakota,1960,1051,25.6
Faulkton,South Dakota,1970,955,-9.1
Faulkton,South Dakota,1980,981,2.7
Faulkton,South Dakota,1990,809,-17.5
Faulkton,South Dakota,2000,785,-3.0
Faulkton,South Dakota,2010,736,-6.2
Faulkton,South Dakota,2020,826,12.2
Flandreau,South Dakota,1880,471,0.0
Flandreau,South Dakota,1890,569,20.8
Flandreau,South Dakota,1900,1244,118.6
Flandreau,South Dakota,1910,1484,19.3
Flandreau,South Dakota,1920,1929,30.0
Flandreau,South Dakota,1930,1934,0.3
Flandreau,South Dakota,1940,2212,14.4
Flandreau,South Dakota,1950,2193,-0.9
Flandreau,South Dakota,1960,2129,-2.9
Flandreau,South Dakota,1970,2027,-4.8
Flandreau,South Dakota,1980,2114,4.3
Flandreau,South Dakota,1990,2311,9.3
Flandreau,South Dakota,2000,2376,2.8
Flandreau,South Dakota,2010,2341,-1.5
Flandreau,South Dakota,2020,2372,1.3
Florence,South Dakota,1910,270,0.0
Florence,South Dakota,1920,290,7.4
Florence,South Dakota,1930,298,2.8
Florence,South Dakota,1940,254,-14.8
Florence,South Dakota,1950,226,-11.0
Florence,South Dakota,1960,216,-4.4
Florence,South Dakota,1970,175,-19.0
Florence,South Dakota,1980,190,8.6
Florence,South Dakota,1990,192,1.1
Florence,South Dakota,2000,299,55.7
Florence,South Dakota,2010,374,25.1
Florence,South Dakota,2020,337,-9.9
Frankfort,South Dakota,1890,186,0.0
Frankfort,South Dakota,1900,198,6.5
Frankfort,South Dakota,1910,408,106.1
Frankfort,South Dakota,1920,438,7.4
Frankfort,South Dakota,1930,367,-16.2
Frankfort,South Dakota,1940,335,-8.7
Frankfort,South Dakota,1950,331,-1.2
Frankfort,South Dakota,1960,240,-27.5
Frankfort,South Dakota,1970,192,-20.0
Frankfort,South Dakota,1980,209,8.9
Frankfort,South Dakota,1990,192,-8.1
